Image Index,Energy (eV)
0,-199.92764
1,-199.85669
2,-199.65927
3,-199.37845
4,-199.32321
5,-199.67513
6,-200.00375
7,-200.16516
8,-200.20386

Migration Barrier,0.88064575
