Image Index,Energy (eV)
0,-799.2621459960938
1,-799.1609497070312
2,-798.9266357421875
3,-798.7984619140625
4,-798.8226318359375
5,-798.9595947265625
6,-799.1448364257812
7,-799.3433837890625
8,-799.4602661132812

Migration Barrier,0.66180419921875
