Image Index,Energy (eV)
0,-792.8212890625
1,-792.7623291015625
2,-792.616943359375
3,-792.4625244140625
4,-792.37841796875
5,-792.4225463867188
6,-792.5886840820312
7,-792.7728881835938
8,-792.8483276367188

Migration Barrier,0.46990966796875
