Image Index,Energy (eV)
0,-261.3546142578125
1,-261.3119201660156
2,-260.9698791503906
3,-260.4913330078125
4,-259.9847412109375
5,-259.8730163574219
6,-259.9620361328125
7,-260.07806396484375
8,-260.2413635253906

Migration Barrier,1.481597900390625
