Image,Energy (eV)
0,-306.9791259765625
1,-306.7517395019531
2,-306.62359619140625
3,-306.794921875
4,-306.9264221191406
5,-306.7948913574219
6,-306.6251220703125
7,-306.75604248046875
8,-306.9787902832031

Migration Barrier,0.35552978515625
