Image Index,Energy (eV)
0,-418.42462158203125
1,-418.31775
2,-417.91602
3,-417.37186
4,-417.3671
5,-417.6272
6,-417.79752
7,-418.04037
8,-418.1684265136719

Migration Barrier,1.0575256
