Image,Energy (eV)
0,-799.6901245117188
1,-799.5927734375
2,-799.4454345703125
3,-799.3670043945312
4,-799.3521118164062
5,-799.3299560546875
6,-799.3359375
7,-799.396484375
8,-799.4532470703125

Migration Barrier,0.36016845703125
