Image,Energy (eV)
0,-240.88369750976562
1,-240.8355712890625
2,-240.5838165283203
3,-240.17872619628906
4,-239.870361328125
5,-239.72279357910156
6,-239.6925811767578
7,-239.763671875
8,-239.8583526611328

Migration Barrier,1.1911163330078125
