Image,Energy (eV)
0,-390.85987901248944
1,-390.77634525645055
2,-390.4925596543343
3,-390.7257415619953
4,-390.8518708521018
5,-390.7251034140007
6,-390.4926791565665
7,-390.77541864699907
8,-390.86068619979886

Migration Barrier,0.3681265454645768
