Image Index,Energy (eV)
0,-251.56788635253906
1,-251.44190979003906
2,-250.97344970703125
3,-250.3883819580078
4,-250.0382080078125
5,-249.73947143554688
6,-249.45053100585938
7,-249.44540405273438
8,-249.50076293945312

Migration Barrier,2.1224822998046875
