Image,Energy (eV)
0,-379.4828186035156
1,-379.35247802734375
2,-378.93231201171875
3,-378.3031311035156
4,-377.9688720703125
5,-378.1709899902344
6,-378.791748046875
7,-379.2309265136719
8,-379.3563537597656

Migration Barrier,1.513946533203125
