Image,Energy (eV)
0,-256.1902160644531
1,-256.14373779296875
2,-255.94769287109375
3,-255.71963500976562
4,-255.7599334716797
5,-255.83204650878906
6,-255.765869140625
7,-255.6958465576172
8,-255.6905059814453

Migration Barrier,0.4997100830078125
