Image,Energy (eV)
0,-278.7900148453053
1,-278.7565293044732
2,-278.6397688699176
3,-278.47743114977226
4,-278.26571351802363
5,-278.04962202164154
6,-277.9957379152403
7,-278.01214243293475
8,-278.0365351171127

Migration Barrier,0.7942769300649957
