Image,Energy (eV)
0,-373.591796875
1,-373.4341735839844
2,-372.95458984375
3,-372.1836853027344
4,-372.08160400390625
5,-372.32122802734375
6,-372.6100158691406
7,-373.0652770996094
8,-373.1816711425781

Migration Barrier,1.51019287109375
