Image,Energy (eV)
0,-370.1764221191406
1,-370.0650634765625
2,-369.63128662109375
3,-369.1371765136719
4,-369.2346496582031
5,-369.6050109863281
6,-369.8314514160156
7,-369.951416015625
8,-370.04901123046875

Migration Barrier,1.03924560546875
