Image,Energy (eV)
0,-792.611083984375
1,-792.5567626953125
2,-792.354248046875
3,-792.1533203125
4,-792.2027587890625
5,-792.2222900390625
6,-792.3941040039062
7,-792.5609741210938
8,-792.486328125

Migration Barrier,0.457763671875
