Image,Energy (eV)
0,-295.84033203125
1,-295.6622009277344
2,-295.2440185546875
3,-294.8669128417969
4,-294.4563293457031
5,-294.6776428222656
6,-295.2259521484375
7,-295.64056396484375
8,-295.7811279296875

Migration Barrier,1.384002685546875
