Image Index,Energy (eV)
0,-222.2910919189453
1,-222.1644744873047
2,-221.76263427734375
3,-221.30352783203125
4,-221.01742553710938
5,-221.00332641601562
6,-221.03140258789062
7,-221.11483764648438
8,-221.18084716796875

Migration Barrier,1.2877655029296875
