Image Index,Energy (eV)
0,-369.85687255859375
1,-369.7862548828125
2,-369.6263427734375
3,-369.2267761230469
4,-369.0458068847656
5,-369.54534912109375
6,-370.14630126953125
7,-370.47784423828125
8,-370.5765380859375

Migration Barrier,1.530731201171875
