Image,Energy (eV)
0,-309.0745544433594
1,-309.01715087890625
2,-308.865478515625
3,-308.6911926269531
4,-308.8791198730469
5,-309.4529724121094
6,-309.69439697265625
7,-309.778564453125
8,-309.81878662109375

Migration Barrier,1.127593994140625
