Image,Energy (eV)
0,-383.74356295060267
1,-383.70065901908936
2,-383.4959042972683
3,-382.96407102433136
4,-382.5331302985781
5,-382.66376179703036
6,-383.170466454846
7,-383.59737364635413
8,-383.7641190809628

Migration Barrier,1.2309887823847134
