Image,Energy (eV)
0,-400.2819519042969
1,-400.2569885253906
2,-400.1817626953125
3,-400.14111328125
4,-400.1499938964844
5,-400.1353759765625
6,-400.1735534667969
7,-400.2515563964844
8,-400.28411865234375

Migration Barrier,0.14874267578125
