Image,Energy (eV)
0,-266.6854248046875
1,-266.6841735839844
2,-266.6827697753906
3,-266.677001953125
4,-266.61138916015625
5,-266.556884765625
6,-266.5711669921875
7,-266.5284118652344
8,-266.3147277832031

Migration Barrier,0.370697021484375
