Image,Energy (eV)
0,-279.1561584472656
1,-279.1463623046875
2,-279.02490234375
3,-278.13616943359375
4,-277.8537902832031
5,-277.94061279296875
6,-278.38507080078125
7,-278.6650085449219
8,-278.6924743652344

Migration Barrier,1.3023681640625
