Image,Energy (eV)
0,-194.518310546875
1,-194.43817138671875
2,-194.18983459472656
3,-193.76144409179688
4,-193.52951049804688
5,-194.06573486328125
6,-194.60028076171875
7,-194.8692169189453
8,-194.93600463867188

Migration Barrier,1.406494140625
