Image,Energy (eV)
0,-243.08763122558594
1,-242.9732208251953
2,-242.35411071777344
3,-241.4356689453125
4,-240.73716735839844
5,-241.3605499267578
6,-242.34803771972656
7,-242.97052001953125
8,-243.07272338867188

Migration Barrier,2.3504638671875
