Image,Energy (eV)
0,-359.67725848453705
1,-359.6033112010205
2,-359.390388947633
3,-359.0384035569756
4,-358.6729886216586
5,-358.7167575194742
6,-359.30005278612276
7,-359.5997237439449
8,-359.6730990570972

Migration Barrier,1.0042698628784592
