Image,Energy (eV)
0,-321.2521057128906
1,-321.0828552246094
2,-320.6520690917969
3,-320.6441345214844
4,-320.9021301269531
5,-320.6596374511719
6,-320.6447448730469
7,-321.0751037597656
8,-321.25213623046875

Migration Barrier,0.608001708984375
