Image,Energy (eV)
0,-241.44821862749032
1,-241.40442495755457
2,-241.18674868459817
3,-240.8439382132171
4,-240.53290099130476
5,-240.37897544288776
6,-240.3651139344224
7,-240.42565178280145
8,-240.48538659326738

Migration Barrier,1.0831046930679236
