Image,Energy (eV)
0,-355.3861389160156
1,-355.3265075683594
2,-355.2310791015625
3,-355.1113586425781
4,-354.6739196777344
5,-354.204345703125
6,-354.44635009765625
7,-354.59619140625
8,-354.6423645019531

Migration Barrier,1.181793212890625
