Image,Energy (eV)
0,-300.7705993652344
1,-300.5639343261719
2,-299.9433288574219
3,-299.0374755859375
4,-298.3633117675781
5,-298.8976135253906
6,-299.8587341308594
7,-300.5662841796875
8,-300.7828369140625

Migration Barrier,2.419525146484375
