Image,Energy (eV)
0,-251.6034698486328
1,-251.58163452148438
2,-251.4354705810547
3,-250.8885498046875
4,-250.2714080810547
5,-249.91744995117188
6,-249.5801239013672
7,-249.46600341796875
8,-249.52935791015625

Migration Barrier,2.1374664306640625
