Image,Energy (eV)
0,-376.43071155544214
1,-376.3821802584271
2,-376.20364676044557
3,-375.642939924288
4,-375.24183484922577
5,-375.4462669255701
6,-375.8014977956235
7,-376.2362193991574
8,-376.37059183947156

Migration Barrier,1.1888767062163765
