Image,Energy (eV)
0,-399.0264420335148
1,-398.9831341537179
2,-398.58885887896844
3,-397.37570938918674
4,-396.10920375745064
5,-397.2107467228256
6,-398.50434038243156
7,-398.9575579356441
8,-399.0231962498473

Migration Barrier,2.917238276064154
